Today's Date:	21 June 2012	Date of Test:	17 June 2012, 01:05:16 AM
Filename:	MB_VZ02_U03_T435_DLongTest-0_5mA	Tester Channel:	20
Procedure:	MB_Z02_LongTest.000	Description:	MB_SOC and ImpedanceCheck at 4.35V
MB_ImpedanceCheck
Rec#	Cyc#	Step	TestTime	StepTime	Amp-hr	Watt-hr	Amps	Volts	State	ES	DPt Time	ACImp/Ohms	DCIR/Ohms	VAR1	VAR2	VAR3	VAR4	VAR5	VAR6	VAR7	VAR8	VAR9	VAR10	VAR11	VAR12	VAR13	VAR14	VAR15	
48	1	5	  0d 00:45:0.0399999991059303	  0d 00:44:0.0399999991059303	0.00037	0.00147	0.00050	4.00565	D	1	06/17/2012 1:50:16 AM	2.14860	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
49	1	5	  0d 00:46:0.0399999991059303	  0d 00:45:0.0399999991059303	0.00038	0.00151	0.00050	4.00473	D	1	06/17/2012 1:51:16 AM	2.14860	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
50	1	5	  0d 00:47:0.0399999991059303	  0d 00:46:0.0399999991059303	0.00038	0.00154	0.00050	4.00397	D	1	06/17/2012 1:52:16 AM	2.14860	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
51	1	5	  0d 00:48:0.0399999991059303	  0d 00:47:0.0399999991059303	0.00039	0.00157	0.00050	4.00336	D	1	06/17/2012 1:53:16 AM	2.14860	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
52	1	5	  0d 00:49:0.0399999991059303	  0d 00:48:0.0399999991059303	0.00040	0.00161	0.00050	4.00252	D	1	06/17/2012 1:54:16 AM	2.14860	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
53	1	5	  0d 00:50:0.0399999991059303	  0d 00:49:0.0399999991059303	0.00041	0.00164	0.00050	4.00175	D	1	06/17/2012 1:55:16 AM	2.14860	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
54	1	5	  0d 00:51:0.0399999991059303	  0d 00:50:0.0399999991059303	0.00042	0.00167	0.00050	4.00114	D	1	06/17/2012 1:56:16 AM	2.14860	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
55	1	5	  0d 00:52:0.0399999991059303	  0d 00:51:0.0399999991059303	0.00043	0.00171	0.00050	4.00038	D	1	06/17/2012 1:57:16 AM	2.14860	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
56	1	5	  0d 00:53:0.0399999991059303	  0d 00:52:0.0399999991059303	0.00043	0.00174	0.00050	3.99962	D	1	06/17/2012 1:58:16 AM	2.14860	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
57	1	5	  0d 00:54:0.0399999991059303	  0d 00:53:0.0399999991059303	0.00044	0.00177	0.00050	3.99908	D	1	06/17/2012 1:59:16 AM	2.14860	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
58	1	5	  0d 00:55:0.0399999991059303	  0d 00:54:0.0399999991059303	0.00045	0.00181	0.00050	3.99817	D	1	06/17/2012 2:00:16 AM	2.14860	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
59	1	5	  0d 00:56:0.0399999991059303	  0d 00:55:0.0399999991059303	0.00046	0.00184	0.00050	3.99733	D	1	06/17/2012 2:01:16 AM	2.14860	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
60	1	5	  0d 00:57:0.0399999991059303	  0d 00:56:0.0399999991059303	0.00047	0.00187	0.00050	3.99641	D	1	06/17/2012 2:02:16 AM	2.14860	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
61	1	5	  0d 00:58:0.0399999991059303	  0d 00:57:0.0399999991059303	0.00048	0.00191	0.00050	3.99573	D	1	06/17/2012 2:03:16 AM	2.14860	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
62	1	5	  0d 00:59:0.0399999991059303	  0d 00:58:0.0399999991059303	0.00048	0.00194	0.00050	3.99504	D	1	06/17/2012 2:04:16 AM	2.14860	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
63	1	5	  0d 01:00:0.0399999991059303	  0d 00:59:0.0399999991059303	0.00049	0.00197	0.00050	3.99428	D	1	06/17/2012 2:05:16 AM	2.14860	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
